english	translation	category	sub_category	source
Needs to be cast on an earth obelisk<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
Teleports you to the Watchtower<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
Teleports you to Trollheim<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
A high level Air missile<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
Needs to be cast on a fire obelisk<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
Teleports you to Ape Atoll<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
A high level Water missile<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
Needs to be cast on an air obelisk<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
Reduces your opponent's defence by <Num0>%<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
Temporarily increases the power<br>of the three arena spells when wearing Mage Arena capes<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
Reduces your opponent's attack by <Num0>%<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
Holds your opponent for <Num0> seconds<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
A high level Fire missile<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
Teleports target to Lumbridge<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
Reduces your opponent's strength by <Num0>%<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
A high level Earth missile<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
A very high level Air missile<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
Teleports target to Falador<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
A very high level Water missile<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
Teleports you near your Target<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
Teleports target to Camelot<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
A very high level Earth missile<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
A very high level Fire missile<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
For use on dragonstone jewellery<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
For use on onyx jewellery<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
For use on zenyte jewellery<br><colNum0>Members Only</col>		interface	mainTabs	spellBookTab
Combat Level:		interface	mainTabs	characterSummaryTab
Total Level:		interface	mainTabs	characterSummaryTab
Total XP: <colNum0><Num0></col>		interface	mainTabs	characterSummaryTab
Quests Completed:		interface	mainTabs	characterSummaryTab
Achievements Completed:		interface	mainTabs	characterSummaryTab
Combat Tasks Completed:		interface	mainTabs	characterSummaryTab
Collections Logged:		interface	mainTabs	characterSummaryTab
Time Played: Click to reveal.		interface	mainTabs	characterSummaryTab
Time Played: <colNum0><Num0> days, <Num1> hours</col>		interface	mainTabs	characterSummaryTab
Time Played: <colNum0><Num0> days, <Num1> hour</col>		interface	mainTabs	characterSummaryTab
Time Played: <colNum0><Num0> days, <Num1> minutes</col>		interface	mainTabs	characterSummaryTab
Time Played: <colNum0><Num0> days, <Num1> minute</col>		interface	mainTabs	characterSummaryTab
Time Played: <colNum0><Num0> day, <Num1> hours</col>		interface	mainTabs	characterSummaryTab
Time Played: <colNum0><Num0> day, <Num1> hour</col>		interface	mainTabs	characterSummaryTab
Time Played: <colNum0><Num0> day, <Num1> minutes</col>		interface	mainTabs	characterSummaryTab
Time Played: <colNum0><Num0> day, <Num1> minute</col>		interface	mainTabs	characterSummaryTab
Time Played: <colNum0><Num0> hours, <Num1> minutes</col>		interface	mainTabs	characterSummaryTab
Time Played: <colNum0><Num0> hours, <Num1> minute</col>		interface	mainTabs	characterSummaryTab
Time Played: <colNum0><Num0> hour, <Num1> minutes</col>		interface	mainTabs	characterSummaryTab
Time Played: <colNum0><Num0> hour, <Num1> minute</col>		interface	mainTabs	characterSummaryTab
Time Played: <colNum0><Num0> minutes		interface	mainTabs	characterSummaryTab
Time Played: <colNum0><Num0> minute		interface	mainTabs	characterSummaryTab
Time Played: <colNum0>a minute		interface	mainTabs	characterSummaryTab
Filters		interface	mainTabs	prayerTab
Prayer Filters		interface	mainTabs	prayerTab
Show lower tiers of tiered prayers		interface	mainTabs	prayerTab
Show tiered prayers even if multi-skill prayers are available		interface	mainTabs	prayerTab
Show <colNum0>Rapid Healing</col> prayers		interface	mainTabs	prayerTab
Show prayers you lack the Prayer level to activate		interface	mainTabs	prayerTab
Show prayers you lack the requirements to activate		interface	mainTabs	prayerTab
Level <Num0><br>Redemption<br>Heals you when damaged<br>and health falls<br>below <Num1>%.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Protect Item<br>Keep <Num1> extra item if you die.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Incredible Reflexes<br>Increases your attack by <Num1>%.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Sharp Eye<br>Increases your Ranging by <Num1>%.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Mystic Will<br>Increases your magical attack and defence by <Num1>%.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Thick Skin<br>Increases your defence by <Num1>%.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Protect from Magic<br>Protection from magical attacks.<br>(Drain: <Num1>pt per <Num2>s)		interface	mainTabs	prayerTab
Level <Num0><br>Protect from Melee<br>Protection from close attacks.<br>(Drain: <Num1>pt per <Num2>s)		interface	mainTabs	prayerTab
Level <Num0><br>Protect from Missiles<br>Protection from ranged attacks.<br>(Drain: <Num1>pt per <Num2>s)		interface	mainTabs	prayerTab
Level <Num0><br>Mystic Might<br>Increases your magical attack and defence by <Num1>%, also increases your magic strength by <Num2>%.<br>(Drain: <Num3>pt per <Num4>s)		interface	mainTabs	prayerTab
Level <Num0><br>Rock Skin<br>Increases your defence by <Num1>%.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Retribution<br>Inflicts damage to nearby<br>targets if you die.<br>(Drain: <Num1>pt per <Num2>s)		interface	mainTabs	prayerTab
Level <Num0><br>Eagle Eye<br>Increases your Ranging by <Num1>%.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Piety<br>Increases your defence by <Num1>%, strength by <Num2>%, and attack by <Num3>%.<br>(Drain: <Num4>pt per <Num5>s)		interface	mainTabs	prayerTab
Level <Num0><br>Ultimate Strength<br>Increases your strength by <Num1>%.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Improved Reflexes<br>Increases your attack by <Num1>%.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Burst of Strength<br>Increases your strength by <Num1>%.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Mystic Lore<br>Increases your magical attack and defence by <Num1>%, also increases your magic strength by <Num2>%.<br>(Drain: <Num3>pt per <Num4>s)		interface	mainTabs	prayerTab
Level <Num0><br>Augury<br>Increases your magical attack and defence by <Num1>%, also increases your magic strength by <Num2>% and your defence by <Num3>%.<br>(Drain: <Num4>pt per <Num5>s)		interface	mainTabs	prayerTab
Level <Num0><br>Hawk Eye<br>Increases your Ranging by <Num1>%.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Chivalry<br>Increases your defence by <Num1>%, strength by <Num2>%, and attack by <Num3>%.<br>(Drain: <Num4>pt per <Num5>s)		interface	mainTabs	prayerTab
Level <Num0><br>Superhuman Strength<br>Increases your strength by <Num1>%.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Rigour<br>Increases your ranged attack by <Num1>% and damage by <Num2>%, and your defence by <Num3>%.<br>(Drain: <Num4>pt per <Num5>s)		interface	mainTabs	prayerTab
Level <Num0><br>Smite<br><Num1>/<Num2> of damage dealt is<br>also removed from<br>opponent's Prayer.<br>(Drain: <Num3>pt per <Num4>s)		interface	mainTabs	prayerTab
Level <Num0><br>Preserve<br>Boosted stats last <Num1>% longer.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Steel Skin<br>Increases your defence by <Num1>%.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Rapid Restore<br><Num1>x restore rate for all stats<br>except Hitpoints and Prayer.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Rapid Heal<br><Num1>x restore rate for<br>Hitpoints stat.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Level <Num0><br>Clarity of Thought<br>Increases your attack by <Num1>%.<br>(Drain: <Num2>pt per <Num3>s)		interface	mainTabs	prayerTab
Total level: <Num0>		interface	mainTabs	skillsTab
Attack XP:		interface	mainTabs	skillsTab
Hitpoints XP:		interface	mainTabs	skillsTab
Mining XP:		interface	mainTabs	skillsTab
Smithing XP:		interface	mainTabs	skillsTab
Agility XP:		interface	mainTabs	skillsTab
Strength XP:		interface	mainTabs	skillsTab
Defence XP:		interface	mainTabs	skillsTab
Ranged XP:		interface	mainTabs	skillsTab
Prayer XP:		interface	mainTabs	skillsTab
Magic XP:		interface	mainTabs	skillsTab
Runecraft XP:		interface	mainTabs	skillsTab
Construction XP:		interface	mainTabs	skillsTab
Hunter XP:		interface	mainTabs	skillsTab
Slayer XP:		interface	mainTabs	skillsTab
Fletching XP:		interface	mainTabs	skillsTab
Crafting XP:		interface	mainTabs	skillsTab
Thieving XP:		interface	mainTabs	skillsTab
Herblore XP:		interface	mainTabs	skillsTab
Fishing XP:		interface	mainTabs	skillsTab
Cooking XP:		interface	mainTabs	skillsTab
Firemaking XP:		interface	mainTabs	skillsTab
Woodcutting XP:		interface	mainTabs	skillsTab
Farming XP:		interface	mainTabs	skillsTab
Total XP:		interface	mainTabs	skillsTab
Next level at:		interface	mainTabs	skillsTab
Remaining XP:		interface	mainTabs	skillsTab
<colNum0>Construction:</col>		interface	mainTabs	skillsTab
<colNum0>Members Only</col>		interface	mainTabs	skillsTab
<colNum0>Hunter:</col>		interface	mainTabs	skillsTab
Free Total Level:		interface	mainTabs	skillsTab
<colNum0>Farming:</col>		interface	mainTabs	skillsTab
<colNum0>Slayer:</col>		interface	mainTabs	skillsTab
<colNum0>Fletching:</col>		interface	mainTabs	skillsTab
<colNum0>Thieving:</col>		interface	mainTabs	skillsTab
<colNum0>Herblore:</col>		interface	mainTabs	skillsTab
<colNum0>Agility:</col>		interface	mainTabs	skillsTab
Friends - W<Num0> (<Num1>/<Num2>)		interface	mainTabs	friendsTab
<colNum0>World <Num0>		interface	mainTabs	friendsTab
World <Num0>		interface	mainTabs	friendsTab
Offline		interface	mainTabs	friendsTab
Del Friend		interface	mainTabs	friendsTab
Ignores - W<Num0> (<Num1>/<Num2>)		interface	mainTabs	ignoreTab
Add Name		interface	mainTabs	ignoreTab
Del Name		interface	mainTabs	ignoreTab
Add Friend		interface	mainTabs	friendsTab
You may ignore users by using the button below, or by right-clicking on a message from them and selecting to add them to your ignore list.		interface	mainTabs	ignoreTab
You may add friends by using the button below, or by right-clicking on a message from them and selecting to add them as a friend.		interface	mainTabs	friendsTab
Account		interface	mainTabs	accountManagementTab
Membership: <Num0> days left		interface	mainTabs	accountManagementTab
Open Store		interface	mainTabs	accountManagementTab
Bond Pouch		interface	mainTabs	accountManagementTab
Inbox: <Num0> unread messages		interface	mainTabs	accountManagementTab
View Inbox		interface	mainTabs	accountManagementTab
Name Changer		interface	mainTabs	accountManagementTab
Membership: <colNum0>None</col>		interface	mainTabs	accountManagementTab
Upgrade Now		interface	mainTabs	accountManagementTab
View Benefits		interface	mainTabs	accountManagementTab
Community		interface	mainTabs	accountManagementTab
Current Poll: <colNum0>Inactive</col>		interface	mainTabs	accountManagementTab
View Poll		interface	mainTabs	accountManagementTab
View History		interface	mainTabs	accountManagementTab
Latest Update		interface	mainTabs	accountManagementTab
View Newspost		interface	mainTabs	accountManagementTab
View Archive		interface	mainTabs	accountManagementTab
Useful Links		interface	mainTabs	accountManagementTab
Old School Website		interface	mainTabs	accountManagementTab
Customer Support		interface	mainTabs	accountManagementTab
Grand Exchange		interface	mainTabs	accountManagementTab
Hiscores		interface	mainTabs	accountManagementTab
Old School Wiki		interface	mainTabs	accountManagementTab
Merchandise		interface	mainTabs	accountManagementTab
Name: <!PLAYER_NAME0>		interface	mainTabs	accountManagementTab
Current Poll: <colNum0>Active</col>		interface	mainTabs	accountManagementTab
Vote Now		interface	mainTabs	accountManagementTab
Quest List		interface	mainTabs	questListTab
Completed: <Num0>/<Num1>		interface	mainTabs	questListTab
Quest Points: <Num0>/<Num1>		interface	mainTabs	questListTab
Achievement Diaries		interface	mainTabs	achievementDiaryTab
Ardougne		interface	mainTabs	achievementDiaryTab
Desert		interface	mainTabs	achievementDiaryTab
Falador		interface	mainTabs	achievementDiaryTab
Fremennik		interface	mainTabs	achievementDiaryTab
Kandarin		interface	mainTabs	achievementDiaryTab
Karamja		interface	mainTabs	achievementDiaryTab
Kourend & Kebos		interface	mainTabs	achievementDiaryTab
Lumbridge & Draynor		interface	mainTabs	achievementDiaryTab
Morytania		interface	mainTabs	achievementDiaryTab
Varrock		interface	mainTabs	achievementDiaryTab
Western Provinces		interface	mainTabs	achievementDiaryTab
Wilderness		interface	mainTabs	achievementDiaryTab
Search		interface	mainTabs	musicTab
Locked		interface	mainTabs	musicTab
Unlocked		interface	mainTabs	musicTab
All		interface	mainTabs	musicTab
Oh Rats!		interface	mainTabs	musicTab
<Num0>th Realm		interface	mainTabs	musicTab
A Farmer's Grind		interface	mainTabs	musicTab
Adventure		interface	mainTabs	musicTab
Al Kharid		interface	mainTabs	musicTab
Alchemical Attack!		interface	mainTabs	musicTab
All's Fairy in Love & War		interface	mainTabs	musicTab
Alone		interface	mainTabs	musicTab
Altar Ego		interface	mainTabs	musicTab
Alternative Root		interface	mainTabs	musicTab
Thrall of the Devourer		interface	mainTabs	musicTab
Ambient Jungle		interface	mainTabs	musicTab
Mystics of Nature		interface	mainTabs	musicTab
The Ancient Prison		interface	mainTabs	musicTab
Anywhere		interface	mainTabs	musicTab
Arabian		interface	mainTabs	musicTab
Arabian <Num0>		interface	mainTabs	musicTab
Arabique		interface	mainTabs	musicTab
Itsy Bitsy...		interface	mainTabs	musicTab
Arboretum		interface	mainTabs	musicTab
Arcane		interface	mainTabs	musicTab
Not a Moment of Relief		interface	mainTabs	musicTab
Armadyl Alliance		interface	mainTabs	musicTab
Armageddon		interface	mainTabs	musicTab
Army of Darkness		interface	mainTabs	musicTab
Arrival		interface	mainTabs	musicTab
Artistry		interface	mainTabs	musicTab
Ascent		interface	mainTabs	musicTab
Assault and Battery		interface	mainTabs	musicTab
Attack <Num0>		interface	mainTabs	musicTab
Attention		interface	mainTabs	musicTab
Autumn Voyage		interface	mainTabs	musicTab
Aye Car Rum Ba		interface	mainTabs	musicTab
Aztec		interface	mainTabs	musicTab
Back to Life		interface	mainTabs	musicTab
Background		interface	mainTabs	musicTab
